@RELATION riaa
@ATTRIBUTE ratio_0_9 NUMERIC
@ATTRIBUTE ratio_1_9 NUMERIC
@ATTRIBUTE ratio_2_9 NUMERIC
@ATTRIBUTE ratio_21_9 NUMERIC
@ATTRIBUTE ratio_22_9 NUMERIC
@ATTRIBUTE ratio_23_9 NUMERIC
@ATTRIBUTE ratio_4_0 NUMERIC
@ATTRIBUTE ratio_5_0 NUMERIC
@ATTRIBUTE ratio_6_0 NUMERIC
@ATTRIBUTE class {riaa_ok, riaa_ko}
@DATA
0.29887584, 0.49174300, 0.67068440, 0.50274116, 0.40256199, 0.27609667, 2.76326799, 3.04347491, 3.28693199, riaa_ko
0.47756758, 0.69737005, 0.82031333, 0.84274477, 0.73227930, 0.57795560, 1.83063316, 1.83728075, 1.99450433, riaa_ko
0.42927369, 0.67246670, 0.79295957, 1.54362869, 1.30383098, 0.97967786, 2.00925779, 2.13077188, 2.30407953, riaa_ko
0.44719997, 0.66153133, 0.81473213, 1.00368798, 0.83964956, 0.63405859, 2.10130525, 2.13051105, 2.25573564, riaa_ko
0.26044789, 0.54986089, 0.81651211, 0.47723311, 0.40019628, 0.26782960, 3.85239959, 4.06018066, 4.27895212, riaa_ko
0.40114665, 0.63979059, 0.82159436, 0.90726602, 0.86517531, 0.71432734, 2.24367976, 2.25822306, 2.44208407, riaa_ko
0.37989798, 0.58436257, 0.76637995, 0.95089239, 0.81294709, 0.62571317, 2.39915180, 2.48676848, 2.65712500, riaa_ko
0.62446088, 0.83812463, 0.91479194, 0.78581846, 0.65774882, 0.47759041, 1.56237972, 1.54531240, 1.55942321, riaa_ko
0.26334378, 0.46624050, 0.61109585, 1.41418803, 1.27730560, 1.04417598, 2.72013307, 3.04028153, 3.35728502, riaa_ko
0.64044893, 0.98086298, 1.12033367, 0.72626823, 0.60452706, 0.40598688, 1.82484901, 1.64380193, 1.52470231, riaa_ko
0.15205909, 0.36300343, 0.61803752, 0.46734396, 0.35085386, 0.20724568, 5.47006273, 6.02082539, 6.27338409, riaa_ko
0.26712635, 0.47855654, 0.64623380, 0.54815382, 0.43567330, 0.29378715, 2.91063857, 3.17249727, 3.58726025, riaa_ko
0.22551216, 0.43517175, 0.62240297, 0.50822735, 0.37332857, 0.23363014, 3.42005062, 3.73814535, 4.12533379, riaa_ko
0.46901152, 0.71143419, 0.88766867, 0.99695551, 0.87207937, 0.68824041, 2.09210300, 2.16646981, 2.24069738, riaa_ko
0.42547002, 0.69315577, 0.93462253, 0.95705312, 0.83804733, 0.66791207, 2.61519861, 2.58593631, 2.51569057, riaa_ko
0.19924663, 0.41912064, 0.63800263, 0.39043659, 0.27740011, 0.15510945, 4.16154385, 4.73566103, 5.20127630, riaa_ko
0.60864347, 0.82909286, 0.91724813, 1.06571746, 0.97593588, 0.77949107, 1.54332840, 1.49495316, 1.51221883, riaa_ko
0.33745572, 0.54917985, 0.72920698, 1.10342598, 1.00632370, 0.82767415, 2.52698064, 2.64024115, 2.89938331, riaa_ko
0.36635154, 0.58274287, 0.75606614, 1.06594563, 0.94660908, 0.76920909, 2.32981873, 2.41351819, 2.52571249, riaa_ko
0.50562549, 0.67685336, 0.78419054, 1.56198347, 1.41091466, 1.17723024, 1.74324679, 1.83149564, 1.84522831, riaa_ko
0.36302936, 0.63077170, 0.83204979, 1.46184945, 1.33695316, 1.10132456, 2.53144479, 2.41709709, 2.54698777, riaa_ko
0.26900628, 0.53289413, 0.80055845, 0.71961415, 0.58732766, 0.41927806, 3.63162446, 3.72742796, 3.82720399, riaa_ko
0.79770416, 1.04268241, 1.17108727, 1.17628813, 1.03336573, 0.75840592, 1.60887468, 1.58964717, 1.56363082, riaa_ko
0.64377791, 0.86810756, 0.95920271, 1.16760266, 0.90997660, 0.63322526, 1.65680540, 1.63008821, 1.63451636, riaa_ko
0.35360533, 0.58656269, 0.76790673, 1.36639225, 1.19851065, 0.93738079, 2.47457790, 2.37527323, 2.45093703, riaa_ko
0.36436987, 0.60153389, 0.78095013, 0.71321869, 0.55532032, 0.40112877, 2.40721798, 2.58081770, 2.78012967, riaa_ko
0.33943895, 0.52657866, 0.70323843, 0.72642928, 0.56366098, 0.38069949, 2.55110717, 2.68336082, 2.81901240, riaa_ko
0.41089690, 0.59956551, 0.72429407, 1.03518450, 0.90159947, 0.71284586, 2.02993870, 2.09358382, 2.16084003, riaa_ko
0.41006982, 0.65816277, 0.82939792, 1.19141483, 1.13462222, 0.94211340, 2.29932141, 2.29932809, 2.42386627, riaa_ko
0.25897345, 0.46704513, 0.65903664, 0.63634354, 0.49552980, 0.33452269, 3.13426781, 3.32174921, 3.52180386, riaa_ko
0.46162301, 0.65359610, 0.73181725, 1.14738679, 1.02322650, 0.82780910, 1.73598409, 1.92379677, 2.14239287, riaa_ko
0.34827936, 0.48956665, 0.60364658, 0.98364776, 0.87004691, 0.67790937, 2.15320063, 2.48074055, 2.70691109, riaa_ko
0.48624706, 0.71770412, 0.85848528, 1.15389383, 1.02115071, 0.81357241, 1.93037283, 1.90676618, 1.98809540, riaa_ko
0.54827672, 0.72694093, 0.87910008, 1.27143955, 1.15278304, 0.94611436, 1.77869976, 1.83993566, 2.00735259, riaa_ko
0.00193447, 0.03940145, 0.20314768, 0.24156712, 0.15942195, 0.07042349, 242.45306396, 409.57669067, 544.62200928, riaa_ko
0.38251361, 0.55828643, 0.69273680, 1.09073162, 0.94317979, 0.74985963, 2.10487032, 2.23521209, 2.37138700, riaa_ko
0.41348383, 0.60958987, 0.76835495, 1.05373394, 0.95392084, 0.78771669, 2.09546328, 2.21909714, 2.45873737, riaa_ko
0.38926956, 0.53717482, 0.62304372, 1.02075255, 0.91156179, 0.74645633, 1.82181680, 2.02106333, 2.24329782, riaa_ko
0.47586834, 0.66849697, 0.79489887, 1.17417300, 1.02804410, 0.82417101, 1.84851575, 1.84065843, 1.87562847, riaa_ko
0.59768522, 0.80465186, 0.88237923, 1.03641331, 0.89665574, 0.70425653, 1.54975045, 1.54702616, 1.60250604, riaa_ko
0.35946059, 0.55040908, 0.72775429, 0.88430041, 0.80116314, 0.65591538, 2.34574008, 2.45648718, 2.55744290, riaa_ko
0.42610514, 0.64011830, 0.77128297, 1.11021543, 0.97185040, 0.76950258, 1.95133221, 2.03250027, 2.11197472, riaa_ko
0.52646911, 0.78151393, 0.93584096, 1.42049718, 1.24890161, 1.00623941, 1.92872000, 1.87739348, 1.83356059, riaa_ko
0.36158651, 0.51162738, 0.64927942, 1.18815148, 1.06276333, 0.84920323, 2.10428333, 2.15993714, 2.30735588, riaa_ko
0.35744378, 0.54246134, 0.68340552, 0.86863995, 0.75299400, 0.58678138, 2.27029824, 2.51592207, 2.73166609, riaa_ko
0.44183341, 0.59476674, 0.66250813, 1.17271113, 1.04359853, 0.85595125, 1.65129781, 1.75346243, 1.92464101, riaa_ko
0.18594974, 0.41381302, 0.64979136, 0.74138343, 0.61453539, 0.43010804, 4.46664047, 4.76404667, 4.97623253, riaa_ko
0.13360497, 0.35245565, 0.60628289, 0.66173929, 0.51604223, 0.34761980, 6.04430819, 6.56540537, 6.89891481, riaa_ko
0.60038042, 0.80255985, 0.94599479, 1.15730882, 1.05059075, 0.85997242, 1.75837541, 1.69619644, 1.60431123, riaa_ko
0.48921263, 0.64940494, 0.75703806, 1.23886907, 1.09806883, 0.89645404, 1.75724268, 1.81175780, 1.87324238, riaa_ko
0.26679194, 0.46375874, 0.60088110, 1.03880394, 0.91211909, 0.72311115, 2.63836169, 3.11061740, 3.52190709, riaa_ko
0.30224007, 0.48557794, 0.63075298, 1.20187688, 1.05132329, 0.84856111, 2.38921809, 2.36426687, 2.47375941, riaa_ko
0.08208377, 0.31709659, 0.64001143, 0.55996400, 0.41132057, 0.24652432, 10.77434826, 11.99661160, 12.62656498, riaa_ko
0.37084585, 0.63762975, 0.83693683, 1.44109046, 1.31811774, 1.08877468, 2.48841739, 2.37741041, 2.50192094, riaa_ko
0.61453235, 0.82487005, 0.96787411, 1.24625421, 1.11511743, 0.88578451, 1.70971215, 1.68232238, 1.70653057, riaa_ko
0.36613569, 0.56260884, 0.64899623, 1.23391056, 1.03307593, 0.78256226, 1.92803776, 2.13827968, 2.30070567, riaa_ko
0.43625963, 0.63547534, 0.78187144, 1.05174172, 0.94793594, 0.76394248, 2.02638388, 2.01169229, 2.08412647, riaa_ko
0.26311406, 0.46644634, 0.57919532, 1.01033103, 0.89823592, 0.69284391, 2.50826907, 2.79435396, 3.30961466, riaa_ko
0.43172213, 0.65533972, 0.83059955, 1.15325141, 1.07573926, 0.89810520, 2.17809677, 2.22850204, 2.29822206, riaa_ko
0.41065589, 0.60550874, 0.74445730, 0.66201419, 0.56950426, 0.42402470, 2.28619099, 2.50768161, 2.44875908, riaa_ko
0.14522579, 0.38809410, 0.67976069, 0.58247733, 0.47966808, 0.32327607, 6.23824263, 6.93766880, 7.33398151, riaa_ko
0.55374348, 0.77732205, 0.87850463, 0.94761205, 0.71786422, 0.48224166, 1.75332117, 1.88865674, 1.89509189, riaa_ko
0.16273870, 0.34338376, 0.52429694, 1.83320498, 1.57675588, 1.23654914, 4.12519264, 4.04696703, 4.71935987, riaa_ko
0.54739821, 0.72155493, 0.81942594, 1.13897359, 1.01812303, 0.82409036, 1.64419615, 1.64304507, 1.59812355, riaa_ko
0.36237368, 0.56077850, 0.71188265, 1.18477881, 1.11666286, 0.93471104, 2.24465895, 2.31232882, 2.50232387, riaa_ko
0.35187006, 0.54770565, 0.73483491, 0.28812563, 0.19523621, 0.10091938, 2.61103678, 2.79320312, 2.76459408, riaa_ko
0.30540463, 0.50829649, 0.68336546, 0.64130783, 0.53889525, 0.39503348, 2.73685122, 2.89168239, 3.08837366, riaa_ko
0.42689714, 0.57950121, 0.70913863, 1.08493710, 0.95528567, 0.76009160, 1.89408433, 2.00345683, 2.13815784, riaa_ko
0.58980918, 0.79500586, 0.87048024, 1.27873158, 1.13523698, 0.91420931, 1.54790318, 1.49197519, 1.50515604, riaa_ko
0.33720830, 0.64811903, 0.91253173, 0.84850943, 0.72344464, 0.52577221, 3.20443940, 3.25991082, 3.23908210, riaa_ko
0.37315071, 0.55905485, 0.73305589, 0.92011279, 0.83282274, 0.68406093, 2.25044656, 2.28691792, 2.40483952, riaa_ko
0.31474429, 0.51991671, 0.71710235, 0.76967514, 0.60668719, 0.42647547, 2.81878519, 3.08262730, 3.37686038, riaa_ko
0.47419980, 0.65891165, 0.78496331, 1.09906137, 0.97848457, 0.79758185, 1.84343767, 1.84026277, 1.87154782, riaa_ko
0.22092795, 0.44690806, 0.68920559, 0.73266870, 0.62169582, 0.46239570, 3.94212317, 4.17928028, 4.35361528, riaa_ko
0.31782249, 0.50215846, 0.67148709, 0.86375517, 0.76583403, 0.61153924, 2.53707528, 2.76352644, 3.00974822, riaa_ko
0.32560158, 0.50056267, 0.65488380, 0.98249400, 0.87261289, 0.69157839, 2.38127160, 2.50710201, 2.71057153, riaa_ko
0.37035525, 0.58798546, 0.76467806, 0.94617921, 0.83793354, 0.66180652, 2.33869624, 2.31996870, 2.39547777, riaa_ko
0.27288175, 0.49548274, 0.70326746, 1.17833686, 1.03718352, 0.81625915, 3.08955884, 3.25010157, 3.54844928, riaa_ko
0.45539230, 0.64196700, 0.78376132, 1.42878485, 1.31753433, 1.08617890, 1.95949817, 1.97910559, 2.04313445, riaa_ko
0.32753003, 0.51929927, 0.62765843, 0.87415320, 0.75877458, 0.56855607, 2.15908551, 2.36896467, 2.57485318, riaa_ko
0.38815731, 0.59956384, 0.75292766, 0.74737114, 0.63740659, 0.48830789, 2.20598435, 2.27567840, 2.41424203, riaa_ko
0.57240933, 0.82831389, 0.99002105, 1.40346825, 1.28623879, 1.07027316, 1.85713172, 1.78906715, 1.74996924, riaa_ko
0.39541620, 0.63574994, 0.85100913, 1.34362793, 1.19878745, 0.96545082, 2.47044420, 2.54421449, 2.56820679, riaa_ko
0.36118126, 0.56394327, 0.73939514, 1.10968518, 0.98983818, 0.80292732, 2.39692211, 2.45118594, 2.57470250, riaa_ko
0.47754547, 0.64934468, 0.69898665, 1.07552886, 0.91362059, 0.67317766, 1.67351758, 1.72574341, 1.69421434, riaa_ko
0.41989323, 0.72027630, 1.01322973, 0.88949060, 0.68958646, 0.48262563, 2.85957146, 2.78971791, 2.67301369, riaa_ko
0.43829742, 0.59242618, 0.63053155, 1.02454424, 0.86071700, 0.66237706, 1.51544249, 1.58249784, 1.69314206, riaa_ko
0.32238638, 0.52914035, 0.69310278, 1.14185596, 0.99800575, 0.78163213, 2.52076149, 2.69431758, 2.91446710, riaa_ko
0.41871169, 0.64563411, 0.82195705, 0.88324755, 0.81411260, 0.66612619, 2.17476583, 2.17788315, 2.28446054, riaa_ko
0.25378123, 0.43249446, 0.56129050, 0.43435931, 0.34918121, 0.22553682, 2.74013638, 3.09990501, 3.45658827, riaa_ko
0.30231592, 0.45111716, 0.59198791, 1.05019140, 0.97082621, 0.79947013, 2.40374660, 2.65685320, 2.80502725, riaa_ko
0.50447154, 0.62210196, 0.69942886, 0.63485432, 0.53557509, 0.38587919, 1.59035099, 1.60718584, 1.72493649, riaa_ko
0.42298284, 0.62243217, 0.78602242, 0.89384800, 0.80308014, 0.63709337, 2.19840169, 2.36505842, 2.46724343, riaa_ko
0.29070085, 0.51167345, 0.70041335, 0.93917918, 0.94883996, 0.79858220, 2.72652698, 2.74534488, 2.90050817, riaa_ko
0.39886975, 0.60202688, 0.68544400, 0.73781580, 0.62779510, 0.45753071, 1.72411835, 1.54048193, 1.47094655, riaa_ko
0.44380349, 0.65832645, 0.82783115, 1.00275290, 0.87405151, 0.69177914, 2.07270575, 2.09582734, 2.26928282, riaa_ko
0.41720897, 0.61453170, 0.78926450, 1.08522081, 0.99258679, 0.81634927, 2.18475652, 2.19641781, 2.26206446, riaa_ko
0.26427636, 0.40048346, 0.58237213, 1.24922085, 1.09626579, 0.86461735, 2.71042728, 2.75296640, 3.05584979, riaa_ko
0.40292969, 0.59123456, 0.73455495, 0.89802945, 0.79176682, 0.62533569, 2.10646105, 2.11833811, 2.19049454, riaa_ko
0.13645515, 0.31724709, 0.54675370, 0.55255377, 0.41473454, 0.26174545, 5.57596302, 6.47052097, 7.03001261, riaa_ko
0.33989567, 0.53002423, 0.64894909, 0.81122643, 0.78491503, 0.62531412, 2.28790212, 2.66279435, 3.05703187, riaa_ko
0.48746768, 0.70204335, 0.82735121, 1.25491416, 1.12158418, 0.91804343, 1.87362635, 1.89099526, 1.99442804, riaa_ko
0.53173411, 0.74144906, 0.81972617, 0.99632579, 0.80321336, 0.57923186, 1.61978960, 1.62023592, 1.66518831, riaa_ko
0.54949272, 0.73797327, 0.85348570, 1.20594585, 1.04107726, 0.81857604, 1.73294890, 1.77316082, 1.82956052, riaa_ko
0.75468248, 1.03653228, 1.14738250, 2.09233975, 1.79444504, 1.41919315, 1.51393378, 1.40833890, 1.39777076, riaa_ko
0.47026622, 0.69106215, 0.83478403, 1.43806291, 1.31999338, 1.10339117, 1.91209400, 1.90745187, 2.01158595, riaa_ko
0.49485037, 0.71630275, 0.84725094, 0.49613535, 0.36684626, 0.22895916, 1.93410027, 1.88812602, 1.87337041, riaa_ko
0.37505305, 0.61540425, 0.77004665, 0.90501630, 0.82048631, 0.66039014, 2.27040744, 2.32595682, 2.56121826, riaa_ko
0.39535820, 0.59671694, 0.75176460, 1.01171744, 0.92075497, 0.74620277, 2.17564273, 2.28655505, 2.41155910, riaa_ko
0.47692114, 0.68086243, 0.83948845, 1.40011954, 1.27707660, 1.05490971, 2.04868031, 2.06850934, 2.09678864, riaa_ko
0.46921077, 0.60857224, 0.69092023, 1.21268177, 1.06669605, 0.86822718, 1.60765350, 1.68292534, 1.85437906, riaa_ko
0.24962302, 0.54745615, 0.83830982, 0.49796468, 0.42306605, 0.28944579, 4.09923697, 4.21725559, 4.34263277, riaa_ko
0.38019851, 0.63704801, 0.85565603, 0.46158841, 0.29297739, 0.15849766, 2.60715556, 2.61645579, 2.54594755, riaa_ko
0.31576207, 0.52750146, 0.67032462, 0.93112040, 0.80068606, 0.62305611, 2.43697858, 2.53103805, 2.57019973, riaa_ko
0.48633260, 0.67068219, 0.80282271, 1.05027819, 0.92515767, 0.74755090, 1.88768589, 1.98072827, 2.13187313, riaa_ko
0.58483881, 0.85130090, 0.95620179, 1.00172400, 0.92204571, 0.74249506, 1.79831243, 1.76394963, 1.68873322, riaa_ko
0.39588714, 0.61716968, 0.78272516, 0.45603985, 0.36657628, 0.26076233, 2.28888726, 2.43139172, 2.41603565, riaa_ko
0.17913835, 0.44287845, 0.69793415, 0.11596924, 0.05277168, 0.01282682, 4.81882238, 5.30181360, 5.80735731, riaa_ko
0.31855235, 0.53601962, 0.70044351, 0.79621553, 0.65193182, 0.46437156, 2.66902065, 2.88417888, 3.08262086, riaa_ko
0.28466409, 0.56417042, 0.87958342, 0.20903417, 0.15130270, 0.07400531, 3.95418286, 4.07291508, 4.02934361, riaa_ko
0.46618456, 0.71629536, 0.86739421, 1.21602666, 1.13824761, 0.92989922, 2.08642220, 2.13495088, 2.19410419, riaa_ko
0.43354157, 0.63745159, 0.81847513, 1.06639707, 0.96362102, 0.78645790, 2.21000814, 2.20718145, 2.22153664, riaa_ko
0.34366244, 0.51450306, 0.68203026, 0.99913400, 0.82330942, 0.61120474, 2.45789838, 2.63857460, 2.85857868, riaa_ko
0.49904430, 0.70024866, 0.85725266, 1.15974069, 1.06418335, 0.88351953, 1.93765187, 1.97686839, 1.99803221, riaa_ko
0.55101532, 0.70888525, 0.80526292, 1.16821074, 1.04497719, 0.85059005, 1.60589373, 1.65369570, 1.72263205, riaa_ko
0.64893532, 0.95916748, 1.21111441, 1.38332164, 1.25013924, 0.99724317, 2.23173690, 2.05956507, 1.81128120, riaa_ko
0.56007224, 0.78524470, 0.89957207, 1.27674019, 1.16066873, 0.94671053, 1.78407609, 1.73138070, 1.69358146, riaa_ko
0.61388427, 0.92551678, 1.20287907, 0.78701752, 0.62187147, 0.42935133, 2.25313377, 2.20604730, 2.08288288, riaa_ko
0.04594338, 0.26856327, 0.63739455, 0.51043689, 0.34835258, 0.17933835, 20.26136017, 22.20767593, 23.24766541, riaa_ko
0.28435090, 0.48245376, 0.67836154, 0.82904428, 0.70268136, 0.53738099, 2.89016843, 3.06375360, 3.33975053, riaa_ko
0.52893996, 0.72530866, 0.86092007, 1.23921454, 1.12322640, 0.92412579, 1.81306136, 1.79359877, 1.80688488, riaa_ko
0.41771206, 0.58549166, 0.70037949, 1.19826019, 1.07584250, 0.86721307, 1.91364360, 1.96433389, 1.98998439, riaa_ko
0.25091940, 0.45291787, 0.68536168, 1.14053702, 1.02535689, 0.83385539, 3.31844902, 3.25928283, 3.38061595, riaa_ko
0.36737496, 0.52463311, 0.66630375, 1.08530736, 1.04730201, 0.89106506, 2.13758969, 2.16346574, 2.39892411, riaa_ko
0.36469045, 0.52005875, 0.67581511, 0.79603612, 0.71398515, 0.57147622, 2.16256046, 2.27775455, 2.48302245, riaa_ko
0.19565703, 0.44150186, 0.66150194, 0.87764287, 0.74117410, 0.55324650, 4.18605042, 4.62874031, 5.07349491, riaa_ko
0.45197508, 0.65199292, 0.76081550, 1.10861194, 0.99466074, 0.81716132, 1.79065526, 1.86090231, 1.97679496, riaa_ko
0.38945684, 0.60022962, 0.77640533, 1.06417108, 0.96474314, 0.79502547, 2.32841206, 2.43806314, 2.56565142, riaa_ko
0.41549274, 0.66133726, 0.85577536, 1.13541305, 1.03523767, 0.84791523, 2.38507271, 2.50771356, 2.51023149, riaa_ko
0.39359376, 0.56495106, 0.68748134, 1.34650958, 1.23601532, 1.04411852, 1.96672857, 2.04983544, 2.14850378, riaa_ko
0.50251138, 0.69485611, 0.79501259, 1.14062631, 1.05485451, 0.87990582, 1.68124497, 1.72388053, 1.82203817, riaa_ko
0.51959544, 0.69961113, 0.78910702, 0.80262113, 0.65434903, 0.46902746, 1.64868581, 1.58232224, 1.60225713, riaa_ko
0.55470747, 0.80421633, 0.92606628, 1.41200840, 1.29021943, 1.07111180, 1.82067633, 1.82265508, 1.84642577, riaa_ko
0.39376679, 0.61839896, 0.80631024, 1.00686491, 0.85602814, 0.66106272, 2.43151236, 2.62199616, 2.76972723, riaa_ko
0.55861437, 0.75341642, 0.85608798, 1.12923336, 1.03460598, 0.84798354, 1.66678464, 1.69461262, 1.75773811, riaa_ko
0.25813726, 0.43928343, 0.68155271, 1.09230125, 1.01288807, 0.82566458, 3.33619595, 3.44037962, 3.48610067, riaa_ko
0.43562520, 0.63449180, 0.81338388, 0.96938652, 0.85313183, 0.66059148, 2.20760036, 2.31003404, 2.42006135, riaa_ko
0.37275410, 0.57235825, 0.72234130, 0.98552424, 0.86149698, 0.68210930, 2.18029928, 2.29095745, 2.46167970, riaa_ko
0.39490378, 0.57237655, 0.70323187, 1.20126343, 1.08035731, 0.89559805, 2.04963660, 2.19018769, 2.29674721, riaa_ko
0.45875540, 0.65274191, 0.79326177, 1.11419272, 1.02607965, 0.84587801, 1.92924142, 1.95963585, 2.11239243, riaa_ko
0.47176170, 0.76306009, 0.96746677, 1.58375883, 1.44663846, 1.17849612, 2.24920249, 2.26237798, 2.24061918, riaa_ko
0.31280532, 0.51771307, 0.69460601, 0.69166976, 0.54451627, 0.38159916, 2.64939427, 2.87444496, 3.26661396, riaa_ko
0.40596420, 0.59250522, 0.74185890, 0.93753034, 0.85563457, 0.70785099, 2.11254025, 2.31811810, 2.41655612, riaa_ko
0.37983987, 0.51422226, 0.64614987, 0.77953488, 0.65808153, 0.50194782, 2.01831436, 2.09960270, 2.35430264, riaa_ko
0.54052413, 0.73671138, 0.78012860, 1.44821393, 1.28504527, 1.05194640, 1.50349092, 1.63464427, 1.83468235, riaa_ko
0.35164365, 0.53786117, 0.68870503, 1.08834517, 0.95849472, 0.76609910, 2.34849977, 2.52158570, 2.71762705, riaa_ko
0.46172640, 0.64274472, 0.73910385, 1.05010355, 0.87090594, 0.67207801, 1.78228796, 1.87464082, 2.05444598, riaa_ko
0.45888785, 0.63691521, 0.74425310, 1.29306877, 1.22668862, 1.05155683, 1.84897149, 1.95799148, 2.04908705, riaa_ko
0.08359645, 0.28622389, 0.59134144, 0.32345498, 0.22438759, 0.10469948, 9.97624207, 10.72971058, 11.25958061, riaa_ko
0.53646046, 0.81973177, 1.03647482, 1.24096131, 1.06415546, 0.82417548, 2.15323019, 2.07775283, 2.01357555, riaa_ko
0.43493691, 0.60979062, 0.70188034, 0.89483786, 0.76844341, 0.59512877, 1.74554884, 1.86281776, 2.01920748, riaa_ko
0.32954991, 0.59640473, 0.81581920, 0.77603126, 0.65660936, 0.48626700, 2.86712718, 2.86302400, 2.88795042, riaa_ko
0.34543917, 0.54138291, 0.69909436, 0.91079950, 0.79472876, 0.62913495, 2.34948134, 2.43707681, 2.59358358, riaa_ko
0.29413885, 0.55570722, 0.80784780, 0.78963745, 0.70832723, 0.55438709, 3.41633105, 3.57819295, 3.65029693, riaa_ko
0.34456414, 0.64441890, 0.91274971, 0.83794618, 0.73353112, 0.55813539, 3.13401985, 3.21489835, 3.35959578, riaa_ko
0.43617547, 0.60387707, 0.73601061, 1.27777100, 1.15374577, 0.93989331, 1.91930711, 1.99474382, 2.16085052, riaa_ko
0.21734890, 0.51310503, 0.94813323, 0.85713661, 0.68591142, 0.47266918, 5.65019083, 6.00723791, 5.94403887, riaa_ko
0.52067882, 0.71938336, 0.82754767, 0.92209446, 0.78449506, 0.58816350, 1.72234881, 1.85447156, 2.00964856, riaa_ko
0.48879629, 0.73890227, 0.87523222, 1.45042717, 1.33992279, 1.09237480, 1.85170150, 1.82781816, 1.89970374, riaa_ko
0.36039719, 0.54359168, 0.67844927, 0.89571071, 0.75484318, 0.57676011, 2.17599678, 2.23211169, 2.35217881, riaa_ko
0.60736746, 0.82712126, 0.93047768, 1.32528710, 1.20937860, 0.99820560, 1.56013656, 1.58937192, 1.58275652, riaa_ko
0.43292224, 0.64603680, 0.79613733, 0.70208299, 0.53995222, 0.36857960, 2.13880134, 2.25591230, 2.40651393, riaa_ko
0.43333289, 0.64665049, 0.78366745, 0.88153875, 0.77941036, 0.61389858, 2.04481030, 2.16468930, 2.27805471, riaa_ko
0.39418948, 0.57401162, 0.75606811, 0.96238798, 0.76736879, 0.55881959, 2.27557826, 2.34935164, 2.41124868, riaa_ko
0.39817828, 0.60176891, 0.74067563, 1.04193032, 0.91283047, 0.72729635, 2.04467583, 2.12043285, 2.20484090, riaa_ko
0.21353541, 0.47365436, 0.74360222, 0.62362456, 0.49112126, 0.32656991, 4.37219572, 4.62437439, 4.92454433, riaa_ko
0.19248378, 0.42927790, 0.69545609, 0.53508890, 0.41544753, 0.26852319, 4.67771912, 4.97846985, 5.15958309, riaa_ko
0.37895104, 0.56163168, 0.71718705, 1.26703286, 1.15662038, 0.96121734, 2.18732452, 2.36713815, 2.64108229, riaa_ko
0.41916731, 0.59087610, 0.73791593, 0.70068723, 0.56022340, 0.38876271, 2.06717801, 2.18566012, 2.33635449, riaa_ko
0.42706645, 0.59858441, 0.71765095, 0.91285384, 0.71694958, 0.49843296, 1.91349995, 2.06048632, 2.19011927, riaa_ko
0.40914857, 0.64237028, 0.84488207, 1.07716072, 0.96764523, 0.78032738, 2.40307450, 2.45963526, 2.49333620, riaa_ko
0.38909850, 0.56272161, 0.70693392, 1.13482690, 0.98567593, 0.75798893, 2.14485288, 2.44952512, 2.65915418, riaa_ko
0.35749429, 0.56084621, 0.71499419, 0.90158415, 0.80321890, 0.63665855, 2.26737118, 2.41234374, 2.67359138, riaa_ko
0.39802158, 0.65292966, 0.84276283, 1.10024142, 0.95833892, 0.76003039, 2.41100192, 2.52068710, 2.56422639, riaa_ko
0.47159702, 0.70630461, 0.84792548, 1.03128898, 0.87517744, 0.67401677, 2.00416279, 2.02277350, 2.06647635, riaa_ko
0.25662029, 0.45304859, 0.59904575, 1.25951350, 1.04307711, 0.75875825, 2.78056836, 2.99407792, 3.24015951, riaa_ko
0.35105169, 0.51562047, 0.70229745, 0.73695695, 0.57725298, 0.40125307, 2.45414710, 2.59814692, 2.62922907, riaa_ko
0.52561176, 0.70471990, 0.76256961, 0.92928314, 0.86022604, 0.72348368, 1.56526899, 1.57421577, 1.71383929, riaa_ko
0.60003209, 0.84185827, 0.95652419, 1.12583065, 1.01721036, 0.82657248, 1.68287456, 1.65833604, 1.72206759, riaa_ko
